Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
279,1,130,69,1,12,91,128,32,0.016,0.739,0.972,0.016,0.261,0.892,0.889,0.842
280,6,143,69,0,13,97,130,36,0.094,0.812,0.972,0.0,0.283,0.951,0.903,0.947
281,58,13,5,52,38,2,1,0,0.906,0.074,0.07,0.812,0.826,0.02,0.007,0.0
282,55,11,4,52,38,2,0,0,0.859,0.062,0.056,0.812,0.826,0.02,0.0,0.0
283,58,6,4,52,18,2,0,0,0.906,0.034,0.056,0.812,0.391,0.02,0.0,0.0
284,58,19,5,58,39,2,2,0,0.906,0.108,0.07,0.906,0.848,0.02,0.014,0.0
285,58,10,5,55,28,2,0,0,0.906,0.057,0.07,0.859,0.609,0.02,0.0,0.0
286,57,12,4,58,39,2,0,0,0.891,0.068,0.056,0.906,0.848,0.02,0.0,0.0
287,55,12,5,57,36,2,0,0,0.859,0.068,0.07,0.891,0.783,0.02,0.0,0.0
288,55,29,1,51,20,0,1,0,0.859,0.165,0.014,0.797,0.435,0.0,0.007,0.0
289,44,18,1,51,21,1,1,0,0.688,0.102,0.014,0.797,0.457,0.01,0.007,0.0
290,4,119,72,6,13,98,126,36,0.062,0.676,1.014,0.094,0.283,0.961,0.875,0.947
291,4,116,71,0,15,98,130,36,0.062,0.659,1.0,0.0,0.326,0.961,0.903,0.947
292,1,12,48,0,8,73,83,22,0.016,0.068,0.676,0.0,0.174,0.716,0.576,0.579
293,2,5,0,39,10,3,3,2,0.031,0.028,0.0,0.609,0.217,0.029,0.021,0.053
294,48,147,5,1,23,102,118,0,0.75,0.835,0.07,0.016,0.5,1.0,0.819,0.0
295,55,154,66,0,20,105,128,0,0.859,0.875,0.93,0.0,0.435,1.029,0.889,0.0
296,44,9,1,49,21,1,0,2,0.688,0.051,0.014,0.766,0.457,0.01,0.0,0.053
297,42,8,1,58,18,1,0,0,0.656,0.045,0.014,0.906,0.391,0.01,0.0,0.0
298,43,85,1,55,24,0,2,0,0.672,0.483,0.014,0.859,0.522,0.0,0.014,0.0
299,45,68,1,32,19,2,1,0,0.703,0.386,0.014,0.5,0.413,0.02,0.007,0.0
300,55,152,70,24,32,104,132,36,0.859,0.864,0.986,0.375,0.696,1.02,0.917,0.947
301,3,150,69,0,14,102,132,33,0.047,0.852,0.972,0.0,0.304,1.0,0.917,0.868
302,1,157,70,0,25,106,133,36,0.016,0.892,0.986,0.0,0.543,1.039,0.924,0.947
303,25,158,71,9,28,105,134,36,0.391,0.898,1.0,0.141,0.609,1.029,0.931,0.947
304,35,156,71,1,26,106,134,35,0.547,0.886,1.0,0.016,0.565,1.039,0.931,0.921
305,24,136,69,1,27,103,134,33,0.375,0.773,0.972,0.016,0.587,1.01,0.931,0.868
306,59,137,5,58,38,4,0,0,0.922,0.778,0.07,0.906,0.826,0.039,0.0,0.0
307,50,12,1,51,14,0,1,0,0.781,0.068,0.014,0.797,0.304,0.0,0.007,0.0
308,11,9,1,59,14,0,0,0,0.172,0.051,0.014,0.922,0.304,0.0,0.0,0.0
309,59,156,71,59,46,104,135,36,0.922,0.886,1.0,0.922,1.0,1.02,0.938,0.947
310,12,58,71,17,21,100,133,35,0.188,0.33,1.0,0.266,0.457,0.98,0.924,0.921
311,57,162,69,58,35,103,134,36,0.891,0.92,0.972,0.906,0.761,1.01,0.931,0.947
312,8,153,71,0,26,105,134,34,0.125,0.869,1.0,0.0,0.565,1.029,0.931,0.895
313,46,46,3,58,22,1,8,0,0.719,0.261,0.042,0.906,0.478,0.01,0.056,0.0
314,39,154,72,41,35,105,131,35,0.609,0.875,1.014,0.641,0.761,1.029,0.91,0.921
315,8,114,71,1,13,106,130,36,0.125,0.648,1.0,0.016,0.283,1.039,0.903,0.947
316,30,7,1,57,21,1,0,1,0.469,0.04,0.014,0.891,0.457,0.01,0.0,0.026
317,42,9,4,58,21,2,0,0,0.656,0.051,0.056,0.906,0.457,0.02,0.0,0.0
318,9,9,2,58,22,1,0,1,0.141,0.051,0.028,0.906,0.478,0.01,0.0,0.026
319,57,140,4,57,40,11,2,0,0.891,0.795,0.056,0.891,0.87,0.108,0.014,0.0
320,8,140,71,3,12,98,127,34,0.125,0.795,1.0,0.047,0.261,0.961,0.882,0.895
321,58,153,0,60,22,14,3,0,0.906,0.869,0.0,0.938,0.478,0.137,0.021,0.0
322,9,151,72,32,39,102,131,34,0.141,0.858,1.014,0.5,0.848,1.0,0.91,0.895
323,5,154,72,0,13,102,131,36,0.078,0.875,1.014,0.0,0.283,1.0,0.91,0.947
324,50,159,70,33,41,102,133,36,0.781,0.903,0.986,0.516,0.891,1.0,0.924,0.947
325,5,158,71,0,23,97,133,35,0.078,0.898,1.0,0.0,0.5,0.951,0.924,0.921
326,60,149,2,60,24,12,1,0,0.938,0.847,0.028,0.938,0.522,0.118,0.007,0.0
327,47,158,71,57,46,106,133,36,0.734,0.898,1.0,0.891,1.0,1.039,0.924,0.947
328,18,48,71,0,26,102,130,35,0.281,0.273,1.0,0.0,0.565,1.0,0.903,0.921
329,33,153,71,31,28,101,127,36,0.516,0.869,1.0,0.484,0.609,0.99,0.882,0.947
330,12,79,71,1,13,102,127,36,0.188,0.449,1.0,0.016,0.283,1.0,0.882,0.947
331,59,5,1,60,23,1,2,1,0.922,0.028,0.014,0.938,0.5,0.01,0.014,0.026
332,12,148,72,48,28,105,116,36,0.188,0.841,1.014,0.75,0.609,1.029,0.806,0.947
333,12,142,70,2,16,106,128,36,0.188,0.807,0.986,0.031,0.348,1.039,0.889,0.947
334,7,152,69,0,12,105,134,36,0.109,0.864,0.972,0.0,0.261,1.029,0.931,0.947
335,43,152,70,33,21,100,126,35,0.672,0.864,0.986,0.516,0.457,0.98,0.875,0.921
336,5,130,69,0,15,92,126,36,0.078,0.739,0.972,0.0,0.326,0.902,0.875,0.947
337,4,150,71,2,13,104,129,37,0.062,0.852,1.0,0.031,0.283,1.02,0.896,0.974
338,15,158,72,48,45,106,133,36,0.234,0.898,1.014,0.75,0.978,1.039,0.924,0.947
339,59,9,2,60,20,1,0,4,0.922,0.051,0.028,0.938,0.435,0.01,0.0,0.105
340,58,15,4,60,30,9,1,1,0.906,0.085,0.056,0.938,0.652,0.088,0.007,0.026
341,62,14,4,60,40,15,0,1,0.969,0.08,0.056,0.938,0.87,0.147,0.0,0.026
342,59,10,0,60,33,1,1,0,0.922,0.057,0.0,0.938,0.717,0.01,0.007,0.0
343,43,29,1,48,11,0,1,0,0.672,0.165,0.014,0.75,0.239,0.0,0.007,0.0
344,48,10,1,58,20,0,0,0,0.75,0.057,0.014,0.906,0.435,0.0,0.0,0.0
345,40,11,1,54,26,1,0,0,0.625,0.062,0.014,0.844,0.565,0.01,0.0,0.0
346,46,69,1,57,25,0,1,0,0.719,0.392,0.014,0.891,0.543,0.0,0.007,0.0
347,52,152,71,56,42,101,131,36,0.812,0.864,1.0,0.875,0.913,0.99,0.91,0.947
348,13,54,72,0,24,103,132,37,0.203,0.307,1.014,0.0,0.522,1.01,0.917,0.974
349,52,11,4,57,19,2,1,0,0.812,0.062,0.056,0.891,0.413,0.02,0.007,0.0
350,61,149,0,60,32,9,1,0,0.953,0.847,0.0,0.938,0.696,0.088,0.007,0.0
351,59,142,1,60,21,8,1,0,0.922,0.807,0.014,0.938,0.457,0.078,0.007,0.0
352,58,32,5,59,42,3,0,0,0.906,0.182,0.07,0.922,0.913,0.029,0.0,0.0
353,61,42,5,60,38,11,0,1,0.953,0.239,0.07,0.938,0.826,0.108,0.0,0.026
354,43,8,0,57,24,0,1,0,0.672,0.045,0.0,0.891,0.522,0.0,0.007,0.0
355,57,19,0,59,32,1,0,0,0.891,0.108,0.0,0.922,0.696,0.01,0.0,0.0
356,5,131,64,24,17,93,125,34,0.078,0.744,0.901,0.375,0.37,0.912,0.868,0.895
357,29,162,6,0,21,106,136,1,0.453,0.92,0.085,0.0,0.457,1.039,0.944,0.026
358,52,161,75,55,37,109,141,37,0.812,0.915,1.056,0.859,0.804,1.069,0.979,0.974
359,51,161,75,0,24,111,136,0,0.797,0.915,1.056,0.0,0.522,1.088,0.944,0.0
360,53,161,75,46,32,107,143,37,0.828,0.915,1.056,0.719,0.696,1.049,0.993,0.974
361,45,155,74,0,23,107,136,3,0.703,0.881,1.042,0.0,0.5,1.049,0.944,0.079
362,57,19,1,58,16,3,3,2,0.891,0.108,0.014,0.906,0.348,0.029,0.021,0.053
363,19,29,1,58,25,3,0,0,0.297,0.165,0.014,0.906,0.543,0.029,0.0,0.0
364,55,15,1,58,9,2,0,0,0.859,0.085,0.014,0.906,0.196,0.02,0.0,0.0
365,56,154,70,56,37,105,136,2,0.875,0.875,0.986,0.875,0.804,1.029,0.944,0.053
366,55,154,6,40,16,103,8,0,0.859,0.875,0.085,0.625,0.348,1.01,0.056,0.0
367,57,140,5,2,20,103,130,0,0.891,0.795,0.07,0.031,0.435,1.01,0.903,0.0
368,3,7,69,43,20,3,8,35,0.047,0.04,0.972,0.672,0.435,0.029,0.056,0.921
369,1,14,69,54,21,23,21,37,0.016,0.08,0.972,0.844,0.457,0.225,0.146,0.974
370,57,139,5,1,22,102,133,0,0.891,0.79,0.07,0.016,0.478,1.0,0.924,0.0
371,0,0,34,1,4,1,32,36,0.0,0.0,0.479,0.016,0.087,0.01,0.222,0.947
372,1,7,70,1,12,4,137,36,0.016,0.04,0.986,0.016,0.261,0.039,0.951,0.947
373,0,0,65,2,10,1,28,36,0.0,0.0,0.915,0.031,0.217,0.01,0.194,0.947
374,0,1,69,1,12,4,36,36,0.0,0.006,0.972,0.016,0.261,0.039,0.25,0.947
375,54,149,1,3,14,102,101,1,0.844,0.847,0.014,0.047,0.304,1.0,0.701,0.026
376,23,2,0,56,14,5,1,0,0.359,0.011,0.0,0.875,0.304,0.049,0.007,0.0
377,21,2,0,56,15,1,0,0,0.328,0.011,0.0,0.875,0.326,0.01,0.0,0.0
378,47,4,0,57,15,1,0,0,0.734,0.023,0.0,0.891,0.326,0.01,0.0,0.0
379,6,22,70,0,11,87,139,37,0.094,0.125,0.986,0.0,0.239,0.853,0.965,0.974
380,47,13,1,26,4,6,3,1,0.734,0.074,0.014,0.406,0.087,0.059,0.021,0.026
381,0,2,69,16,16,6,2,35,0.0,0.011,0.972,0.25,0.348,0.059,0.014,0.921
382,11,153,71,55,31,107,142,37,0.172,0.869,1.0,0.859,0.674,1.049,0.986,0.974
383,10,152,71,2,24,104,141,37,0.156,0.864,1.0,0.031,0.522,1.02,0.979,0.974
384,10,144,70,0,24,105,141,36,0.156,0.818,0.986,0.0,0.522,1.029,0.979,0.947
385,13,23,70,48,25,105,142,37,0.203,0.131,0.986,0.75,0.543,1.029,0.986,0.974
386,53,147,70,26,28,107,29,29,0.828,0.835,0.986,0.406,0.609,1.049,0.201,0.763
387,56,100,61,41,32,67,28,18,0.875,0.568,0.859,0.641,0.696,0.657,0.194,0.474
388,2,7,70,2,12,88,133,36,0.031,0.04,0.986,0.031,0.261,0.863,0.924,0.947
389,0,3,69,0,12,10,23,36,0.0,0.017,0.972,0.0,0.261,0.098,0.16,0.947
390,1,3,70,0,12,9,128,35,0.016,0.017,0.986,0.0,0.261,0.088,0.889,0.921
391,0,4,70,17,17,5,8,35,0.0,0.023,0.986,0.266,0.37,0.049,0.056,0.921
392,20,4,0,56,15,0,0,0,0.312,0.023,0.0,0.875,0.326,0.0,0.0,0.0
393,4,59,71,1,24,91,140,37,0.062,0.335,1.0,0.016,0.522,0.892,0.972,0.974
394,3,30,69,1,11,19,4,36,0.047,0.17,0.972,0.016,0.239,0.186,0.028,0.947
395,0,2,70,0,11,2,2,34,0.0,0.011,0.986,0.0,0.239,0.02,0.014,0.895
396,51,153,71,17,28,105,142,37,0.797,0.869,1.0,0.266,0.609,1.029,0.986,0.974
397,3,135,71,1,25,10,137,36,0.047,0.767,1.0,0.016,0.543,0.098,0.951,0.947
398,13,153,71,1,24,106,141,37,0.203,0.869,1.0,0.016,0.522,1.039,0.979,0.974
399,6,153,71,1,24,103,141,36,0.094,0.869,1.0,0.016,0.522,1.01,0.979,0.947
400,49,27,0,50,16,1,7,1,0.766,0.153,0.0,0.781,0.348,0.01,0.049,0.026
401,50,115,0,45,24,7,1,1,0.781,0.653,0.0,0.703,0.522,0.069,0.007,0.026
402,1,2,69,0,12,3,6,36,0.016,0.011,0.972,0.0,0.261,0.029,0.042,0.947
403,0,2,69,0,11,14,20,36,0.0,0.011,0.972,0.0,0.239,0.137,0.139,0.947
404,5,140,0,17,20,8,8,1,0.078,0.795,0.0,0.266,0.435,0.078,0.056,0.026
405,7,144,70,1,22,101,137,36,0.109,0.818,0.986,0.016,0.478,0.99,0.951,0.947
406,2,25,71,0,12,98,136,36,0.031,0.142,1.0,0.0,0.261,0.961,0.944,0.947
407,0,2,69,0,13,10,19,36,0.0,0.011,0.972,0.0,0.283,0.098,0.132,0.947
408,6,138,1,17,15,6,1,1,0.094,0.784,0.014,0.266,0.326,0.059,0.007,0.026
409,2,28,70,0,13,100,137,36,0.031,0.159,0.986,0.0,0.283,0.98,0.951,0.947
410,51,155,71,36,35,108,140,36,0.797,0.881,1.0,0.562,0.761,1.059,0.972,0.947
411,5,150,71,17,26,94,139,36,0.078,0.852,1.0,0.266,0.565,0.922,0.965,0.947
412,1,9,70,1,14,95,135,36,0.016,0.051,0.986,0.016,0.304,0.931,0.938,0.947
413,1,8,71,0,17,9,136,36,0.016,0.045,1.0,0.0,0.37,0.088,0.944,0.947
414,1,1,70,0,11,4,135,37,0.016,0.006,0.986,0.0,0.239,0.039,0.938,0.974
415,53,146,4,17,23,100,10,1,0.828,0.83,0.056,0.266,0.5,0.98,0.069,0.026
416,6,15,71,2,17,100,128,36,0.094,0.085,1.0,0.031,0.37,0.98,0.889,0.947
417,3,3,69,0,14,7,4,35,0.047,0.017,0.972,0.0,0.304,0.069,0.028,0.921
418,5,140,71,0,14,99,127,33,0.078,0.795,1.0,0.0,0.304,0.971,0.882,0.868
419,1,5,70,0,13,4,94,33,0.016,0.028,0.986,0.0,0.283,0.039,0.653,0.868
420,1,9,70,0,12,84,131,34,0.016,0.051,0.986,0.0,0.261,0.824,0.91,0.895
421,48,147,9,29,21,17,26,13,0.75,0.835,0.127,0.453,0.457,0.167,0.181,0.342
422,53,108,0,51,26,51,30,3,0.828,0.614,0.0,0.797,0.565,0.5,0.208,0.079
423,49,138,0,17,17,12,1,1,0.766,0.784,0.0,0.266,0.37,0.118,0.007,0.026
424,6,145,71,1,23,100,136,35,0.094,0.824,1.0,0.016,0.5,0.98,0.944,0.921
425,47,150,66,48,25,87,4,1,0.734,0.852,0.93,0.75,0.543,0.853,0.028,0.026
426,5,142,0,16,16,88,3,2,0.078,0.807,0.0,0.25,0.348,0.863,0.021,0.053
427,1,4,4,38,20,1,0,34,0.016,0.023,0.056,0.594,0.435,0.01,0.0,0.895
428,52,141,4,16,25,17,5,2,0.812,0.801,0.056,0.25,0.543,0.167,0.035,0.053
429,49,68,0,16,22,20,1,1,0.766,0.386,0.0,0.25,0.478,0.196,0.007,0.026
430,46,148,0,36,20,13,3,0,0.719,0.841,0.0,0.562,0.435,0.127,0.021,0.0
431,9,39,0,57,26,1,8,0,0.141,0.222,0.0,0.891,0.565,0.01,0.056,0.0
432,5,136,71,16,19,89,115,34,0.078,0.773,1.0,0.25,0.413,0.873,0.799,0.895
433,3,7,70,15,18,89,126,36,0.047,0.04,0.986,0.234,0.391,0.873,0.875,0.947
434,49,32,0,16,12,8,2,0,0.766,0.182,0.0,0.25,0.261,0.078,0.014,0.0
435,3,3,69,18,17,2,16,37,0.047,0.017,0.972,0.281,0.37,0.02,0.111,0.974
436,4,6,67,30,19,2,1,36,0.062,0.034,0.944,0.469,0.413,0.02,0.007,0.947
437,55,149,70,26,26,106,140,37,0.859,0.847,0.986,0.406,0.565,1.039,0.972,0.974
438,14,148,70,1,24,104,138,37,0.219,0.841,0.986,0.016,0.522,1.02,0.958,0.974
439,4,145,71,1,23,104,139,37,0.062,0.824,1.0,0.016,0.5,1.02,0.965,0.974
440,1,2,4,36,20,1,0,36,0.016,0.011,0.056,0.562,0.435,0.01,0.0,0.947
441,7,148,71,1,22,102,140,35,0.109,0.841,1.0,0.016,0.478,1.0,0.972,0.921
442,3,146,63,17,17,97,137,1,0.047,0.83,0.887,0.266,0.37,0.951,0.951,0.026
443,4,126,20,1,21,97,134,25,0.062,0.716,0.282,0.016,0.457,0.951,0.931,0.658
444,49,10,0,40,18,0,0,0,0.766,0.057,0.0,0.625,0.391,0.0,0.0,0.0
445,50,11,5,56,24,3,1,5,0.781,0.062,0.07,0.875,0.522,0.029,0.007,0.132
446,3,12,69,0,11,88,125,35,0.047,0.068,0.972,0.0,0.239,0.863,0.868,0.921
447,12,64,69,14,15,100,132,37,0.188,0.364,0.972,0.219,0.326,0.98,0.917,0.974
448,3,0,0,31,8,0,0,0,0.047,0.0,0.0,0.484,0.174,0.0,0.0,0.0
449,48,6,5,57,25,2,0,0,0.75,0.034,0.07,0.891,0.543,0.02,0.0,0.0
450,3,62,65,1,8,98,132,36,0.047,0.352,0.915,0.016,0.174,0.961,0.917,0.947
451,7,125,69,23,11,99,130,34,0.109,0.71,0.972,0.359,0.239,0.971,0.903,0.895
452,48,132,62,6,14,100,120,9,0.75,0.75,0.873,0.094,0.304,0.98,0.833,0.237
453,10,8,4,54,21,1,1,0,0.156,0.045,0.056,0.844,0.457,0.01,0.007,0.0
454,9,4,4,52,23,2,3,0,0.141,0.023,0.056,0.812,0.5,0.02,0.021,0.0
455,1,1,4,1,9,2,2,29,0.016,0.006,0.056,0.016,0.196,0.02,0.014,0.763
456,51,135,68,1,20,101,129,1,0.797,0.767,0.958,0.016,0.435,0.99,0.896,0.026
457,1,7,68,0,14,60,111,32,0.016,0.04,0.958,0.0,0.304,0.588,0.771,0.842
458,56,161,74,61,24,109,144,25,0.875,0.915,1.042,0.953,0.522,1.069,1.0,0.658
459,56,158,73,61,26,106,143,2,0.875,0.898,1.028,0.953,0.565,1.039,0.993,0.053
460,56,161,74,59,26,109,144,2,0.875,0.915,1.042,0.922,0.565,1.069,1.0,0.053
461,56,161,74,61,25,109,144,1,0.875,0.915,1.042,0.953,0.543,1.069,1.0,0.026
462,58,162,8,40,20,108,138,0,0.906,0.92,0.113,0.625,0.435,1.059,0.958,0.0
463,50,158,69,8,18,109,142,34,0.781,0.898,0.972,0.125,0.391,1.069,0.986,0.895
464,50,159,70,5,20,109,144,32,0.781,0.903,0.986,0.078,0.435,1.069,1.0,0.842
465,56,160,73,59,26,107,144,34,0.875,0.909,1.028,0.922,0.565,1.049,1.0,0.895
466,58,156,71,57,24,112,132,27,0.906,0.886,1.0,0.891,0.522,1.098,0.917,0.711
467,54,153,3,5,10,108,136,9,0.844,0.869,0.042,0.078,0.217,1.059,0.944,0.237
468,12,40,73,46,20,77,139,36,0.188,0.227,1.028,0.719,0.435,0.755,0.965,0.947
469,11,142,71,1,20,111,137,35,0.172,0.807,1.0,0.016,0.435,1.088,0.951,0.921
470,8,128,69,1,17,107,132,36,0.125,0.727,0.972,0.016,0.37,1.049,0.917,0.947
471,0,53,71,0,16,108,123,36,0.0,0.301,1.0,0.0,0.348,1.059,0.854,0.947
472,10,121,70,0,15,111,137,35,0.156,0.688,0.986,0.0,0.326,1.088,0.951,0.921
473,1,115,69,0,8,105,130,33,0.016,0.653,0.972,0.0,0.174,1.029,0.903,0.868
474,52,21,2,60,25,6,6,0,0.812,0.119,0.028,0.938,0.543,0.059,0.042,0.0
475,2,133,71,0,9,111,140,36,0.031,0.756,1.0,0.0,0.196,1.088,0.972,0.947
476,0,20,69,0,11,103,129,34,0.0,0.114,0.972,0.0,0.239,1.01,0.896,0.895
477,3,137,71,0,11,112,139,35,0.047,0.778,1.0,0.0,0.239,1.098,0.965,0.921
478,5,20,70,0,11,104,130,35,0.078,0.114,0.986,0.0,0.239,1.02,0.903,0.921
479,7,114,71,1,12,112,129,36,0.109,0.648,1.0,0.016,0.261,1.098,0.896,0.947
480,0,17,70,0,12,104,129,35,0.0,0.097,0.986,0.0,0.261,1.02,0.896,0.921
481,4,113,69,0,9,107,128,33,0.062,0.642,0.972,0.0,0.196,1.049,0.889,0.868
482,1,150,73,23,21,33,140,36,0.016,0.852,1.028,0.359,0.457,0.324,0.972,0.947
483,0,125,72,23,13,97,136,31,0.0,0.71,1.014,0.359,0.283,0.951,0.944,0.816
484,1,137,72,1,12,105,132,34,0.016,0.778,1.014,0.016,0.261,1.029,0.917,0.895
485,3,2,73,2,12,6,136,32,0.047,0.011,1.028,0.031,0.261,0.059,0.944,0.842
486,1,3,73,18,10,4,137,4,0.016,0.017,1.028,0.281,0.217,0.039,0.951,0.105
487,0,141,72,44,23,91,135,33,0.0,0.801,1.014,0.688,0.5,0.892,0.938,0.868
488,0,2,69,0,10,5,27,29,0.0,0.011,0.972,0.0,0.217,0.049,0.188,0.763
489,0,1,71,0,10,7,120,29,0.0,0.006,1.0,0.0,0.217,0.069,0.833,0.763
490,1,5,72,55,14,31,135,36,0.016,0.028,1.014,0.859,0.304,0.304,0.938,0.947
491,0,15,72,20,11,29,131,36,0.0,0.085,1.014,0.312,0.239,0.284,0.91,0.947
492,1,138,70,4,10,93,133,31,0.016,0.784,0.986,0.062,0.217,0.912,0.924,0.816
493,0,3,63,0,9,2,12,30,0.0,0.017,0.887,0.0,0.196,0.02,0.083,0.789
494,1,130,71,4,11,90,137,30,0.016,0.739,1.0,0.062,0.239,0.882,0.951,0.789
495,16,149,73,7,19,101,138,30,0.25,0.847,1.028,0.109,0.413,0.99,0.958,0.789
496,2,111,66,0,10,82,130,24,0.031,0.631,0.93,0.0,0.217,0.804,0.903,0.632
497,1,111,69,0,10,81,131,27,0.016,0.631,0.972,0.0,0.217,0.794,0.91,0.711
498,17,142,73,22,13,98,139,35,0.266,0.807,1.028,0.344,0.283,0.961,0.965,0.921
499,0,4,73,23,12,9,135,36,0.0,0.023,1.028,0.359,0.261,0.088,0.938,0.947
500,0,6,71,0,10,30,131,22,0.0,0.034,1.0,0.0,0.217,0.294,0.91,0.579
501,0,7,71,0,9,30,127,27,0.0,0.04,1.0,0.0,0.196,0.294,0.882,0.711
502,56,145,6,53,34,104,32,36,0.875,0.824,0.085,0.828,0.739,1.02,0.222,0.947
503,1,125,73,18,13,87,130,32,0.016,0.71,1.028,0.281,0.283,0.853,0.903,0.842
504,3,150,73,0,13,111,137,29,0.047,0.852,1.028,0.0,0.283,1.088,0.951,0.763
505,53,153,73,0,22,111,136,33,0.828,0.869,1.028,0.0,0.478,1.088,0.944,0.868
506,54,5,0,42,22,9,0,0,0.844,0.028,0.0,0.656,0.478,0.088,0.0,0.0
507,4,24,72,24,16,82,138,36,0.062,0.136,1.014,0.375,0.348,0.804,0.958,0.947
508,2,16,73,28,16,97,141,35,0.031,0.091,1.028,0.438,0.348,0.951,0.979,0.921
509,8,15,73,18,17,101,140,35,0.125,0.085,1.028,0.281,0.37,0.99,0.972,0.921
510,46,152,73,18,25,86,138,36,0.719,0.864,1.028,0.281,0.543,0.843,0.958,0.947
511,1,5,0,53,9,1,2,6,0.016,0.028,0.0,0.828,0.196,0.01,0.014,0.158
512,57,140,69,50,33,103,135,30,0.891,0.795,0.972,0.781,0.717,1.01,0.938,0.789
513,48,135,64,6,9,103,130,4,0.75,0.767,0.901,0.094,0.196,1.01,0.903,0.105
514,55,141,12,49,29,103,124,0,0.859,0.801,0.169,0.766,0.63,1.01,0.861,0.0
515,53,138,68,36,28,104,133,24,0.828,0.784,0.958,0.562,0.609,1.02,0.924,0.632
516,53,140,5,28,23,102,133,8,0.828,0.795,0.07,0.438,0.5,1.0,0.924,0.211
517,54,138,67,29,26,102,131,13,0.844,0.784,0.944,0.453,0.565,1.0,0.91,0.342
518,54,131,68,42,29,100,120,22,0.844,0.744,0.958,0.656,0.63,0.98,0.833,0.579
519,23,100,1,33,28,2,0,0,0.359,0.568,0.014,0.516,0.609,0.02,0.0,0.0
520,4,1,53,4,23,6,102,27,0.062,0.006,0.746,0.062,0.5,0.059,0.708,0.711
521,50,142,60,57,29,96,113,3,0.781,0.807,0.845,0.891,0.63,0.941,0.785,0.079
522,58,149,70,43,29,106,128,13,0.906,0.847,0.986,0.672,0.63,1.039,0.889,0.342
523,61,146,70,16,27,109,131,31,0.953,0.83,0.986,0.25,0.587,1.069,0.91,0.816
524,57,7,0,59,24,3,3,1,0.891,0.04,0.0,0.922,0.522,0.029,0.021,0.026
525,0,5,67,0,13,4,129,34,0.0,0.028,0.944,0.0,0.283,0.039,0.896,0.895
526,3,146,74,0,25,10,135,36,0.047,0.83,1.042,0.0,0.543,0.098,0.938,0.947
527,55,151,74,1,26,108,138,36,0.859,0.858,1.042,0.016,0.565,1.059,0.958,0.947
528,54,139,7,1,20,108,133,1,0.844,0.79,0.099,0.016,0.435,1.059,0.924,0.026
529,0,4,76,17,19,25,133,35,0.0,0.023,1.07,0.266,0.413,0.245,0.924,0.921
530,0,1,14,0,6,2,3,30,0.0,0.006,0.197,0.0,0.13,0.02,0.021,0.789
531,1,5,74,0,15,4,134,29,0.016,0.028,1.042,0.0,0.326,0.039,0.931,0.763
532,61,109,70,32,49,83,135,12,0.953,0.619,0.986,0.5,1.065,0.814,0.938,0.316
533,3,147,76,0,24,108,142,36,0.047,0.835,1.07,0.0,0.522,1.059,0.986,0.947
534,59,7,0,51,30,2,0,1,0.922,0.04,0.0,0.797,0.652,0.02,0.0,0.026
535,3,152,75,0,25,105,139,33,0.047,0.864,1.056,0.0,0.543,1.029,0.965,0.868
536,57,155,1,49,39,108,137,7,0.891,0.881,0.014,0.766,0.848,1.059,0.951,0.184
537,53,20,0,59,41,1,0,1,0.828,0.114,0.0,0.922,0.891,0.01,0.0,0.026
538,0,1,75,0,14,3,5,37,0.0,0.006,1.056,0.0,0.304,0.029,0.035,0.974
539,0,1,74,0,15,11,18,35,0.0,0.006,1.042,0.0,0.326,0.108,0.125,0.921
540,12,138,1,18,36,12,1,1,0.188,0.784,0.014,0.281,0.783,0.118,0.007,0.026
541,45,3,75,11,16,4,135,38,0.703,0.017,1.056,0.172,0.348,0.039,0.938,1.0
542,1,1,75,0,15,3,2,38,0.016,0.006,1.056,0.0,0.326,0.029,0.014,1.0
543,48,157,76,40,29,109,141,37,0.75,0.892,1.07,0.625,0.63,1.069,0.979,0.974
544,54,147,75,0,27,109,141,35,0.844,0.835,1.056,0.0,0.587,1.069,0.979,0.921
545,4,4,76,18,17,108,142,2,0.062,0.023,1.07,0.281,0.37,1.059,0.986,0.053
546,1,5,5,34,14,2,4,38,0.016,0.028,0.07,0.531,0.304,0.02,0.028,1.0
547,0,6,76,0,15,91,136,36,0.0,0.034,1.07,0.0,0.326,0.892,0.944,0.947
548,0,1,71,0,38,2,4,37,0.0,0.006,1.0,0.0,0.826,0.02,0.028,0.974
549,0,11,27,3,10,9,58,37,0.0,0.062,0.38,0.047,0.217,0.088,0.403,0.974
550,15,132,71,3,15,102,133,36,0.234,0.75,1.0,0.047,0.326,1.0,0.924,0.947
551,54,150,75,4,26,107,140,37,0.844,0.852,1.056,0.062,0.565,1.049,0.972,0.974
552,9,152,5,4,21,109,140,4,0.141,0.864,0.07,0.062,0.457,1.069,0.972,0.105
553,6,13,73,1,15,89,124,35,0.094,0.074,1.028,0.016,0.326,0.873,0.861,0.921
554,60,154,75,4,24,109,140,1,0.938,0.875,1.056,0.062,0.522,1.069,0.972,0.026
555,47,141,72,4,26,109,142,0,0.734,0.801,1.014,0.062,0.565,1.069,0.986,0.0
556,62,107,0,33,41,15,17,1,0.969,0.608,0.0,0.516,0.891,0.147,0.118,0.026
