Title,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%
12978,4.0,1.0,140.0,64.0,20.0,94.0,115.0,33.0,0.065,0.014,0.769,0.865,0.351,0.87,0.747,0.805
12979,4.0,9.0,4.0,63.0,21.0,4.0,32.0,33.0,0.065,0.123,0.022,0.851,0.368,0.037,0.208,0.805
12980,51.0,22.0,147.0,64.0,27.0,95.0,119.0,0.0,0.823,0.301,0.808,0.865,0.474,0.88,0.773,0.0
12981,50.0,35.0,3.0,0.0,19.0,1.0,0.0,1.0,0.806,0.479,0.016,0.0,0.333,0.009,0.0,0.024
12982,47.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.758,0.11,0.0,0.0,0.105,0.0,0.0,0.0
12983,48.0,53.0,3.0,0.0,22.0,1.0,0.0,1.0,0.774,0.726,0.016,0.0,0.386,0.009,0.0,0.024
12984,50.0,50.0,5.0,0.0,19.0,0.0,0.0,0.0,0.806,0.685,0.027,0.0,0.333,0.0,0.0,0.0
12985,47.0,53.0,4.0,0.0,19.0,0.0,0.0,0.0,0.758,0.726,0.022,0.0,0.333,0.0,0.0,0.0
12986,0.0,0.0,126.0,64.0,17.0,91.0,115.0,28.0,0.0,0.0,0.692,0.865,0.298,0.843,0.747,0.683
12987,0.0,0.0,62.0,64.0,15.0,94.0,115.0,27.0,0.0,0.0,0.341,0.865,0.263,0.87,0.747,0.659
12988,52.0,55.0,4.0,1.0,18.0,1.0,3.0,0.0,0.839,0.753,0.022,0.014,0.316,0.009,0.019,0.0
12989,0.0,0.0,114.0,65.0,14.0,92.0,115.0,26.0,0.0,0.0,0.626,0.878,0.246,0.852,0.747,0.634
12990,45.0,40.0,148.0,65.0,27.0,95.0,119.0,32.0,0.726,0.548,0.813,0.878,0.474,0.88,0.773,0.78
12991,47.0,47.0,146.0,0.0,21.0,93.0,117.0,1.0,0.758,0.644,0.802,0.0,0.368,0.861,0.76,0.024
12992,51.0,5.0,20.0,0.0,3.0,4.0,5.0,1.0,0.823,0.068,0.11,0.0,0.053,0.037,0.032,0.024
12993,47.0,0.0,139.0,65.0,25.0,93.0,113.0,14.0,0.758,0.0,0.764,0.878,0.439,0.861,0.734,0.341
12994,4.0,0.0,95.0,65.0,14.0,95.0,116.0,30.0,0.065,0.0,0.522,0.878,0.246,0.88,0.753,0.732
12995,52.0,54.0,12.0,1.0,21.0,8.0,2.0,3.0,0.839,0.74,0.066,0.014,0.368,0.074,0.013,0.073
12996,50.0,56.0,4.0,0.0,16.0,2.0,0.0,0.0,0.806,0.767,0.022,0.0,0.281,0.019,0.0,0.0
12997,43.0,49.0,29.0,4.0,10.0,4.0,0.0,3.0,0.694,0.671,0.159,0.054,0.175,0.037,0.0,0.073
12998,53.0,56.0,24.0,7.0,27.0,2.0,4.0,2.0,0.855,0.767,0.132,0.095,0.474,0.019,0.026,0.049
12999,6.0,44.0,134.0,65.0,18.0,95.0,117.0,27.0,0.097,0.603,0.736,0.878,0.316,0.88,0.76,0.659
13000,0.0,0.0,127.0,64.0,16.0,92.0,116.0,24.0,0.0,0.0,0.698,0.865,0.281,0.852,0.753,0.585
13001,5.0,7.0,132.0,64.0,15.0,95.0,114.0,26.0,0.081,0.096,0.725,0.865,0.263,0.88,0.74,0.634
13002,5.0,0.0,101.0,63.0,15.0,95.0,115.0,27.0,0.081,0.0,0.555,0.851,0.263,0.88,0.747,0.659
13003,0.0,0.0,69.0,63.0,15.0,95.0,116.0,27.0,0.0,0.0,0.379,0.851,0.263,0.88,0.753,0.659
13004,1.0,49.0,140.0,64.0,14.0,94.0,112.0,27.0,0.016,0.671,0.769,0.865,0.246,0.87,0.727,0.659
13005,1.0,0.0,132.0,63.0,15.0,95.0,114.0,27.0,0.016,0.0,0.725,0.851,0.263,0.88,0.74,0.659
13006,0.0,0.0,134.0,61.0,13.0,93.0,115.0,24.0,0.0,0.0,0.736,0.824,0.228,0.861,0.747,0.585
13007,0.0,15.0,70.0,63.0,14.0,93.0,113.0,26.0,0.0,0.205,0.385,0.851,0.246,0.861,0.734,0.634
13008,11.0,18.0,129.0,64.0,14.0,92.0,114.0,20.0,0.177,0.247,0.709,0.865,0.246,0.852,0.74,0.488
13009,47.0,34.0,138.0,62.0,24.0,93.0,106.0,21.0,0.758,0.466,0.758,0.838,0.421,0.861,0.688,0.512
13010,49.0,44.0,136.0,62.0,27.0,89.0,109.0,21.0,0.79,0.603,0.747,0.838,0.474,0.824,0.708,0.512
13011,11.0,54.0,17.0,64.0,27.0,20.0,108.0,24.0,0.177,0.74,0.093,0.865,0.474,0.185,0.701,0.585
13012,1.0,10.0,24.0,64.0,16.0,37.0,51.0,21.0,0.016,0.137,0.132,0.865,0.281,0.343,0.331,0.512
13013,11.0,48.0,2.0,64.0,17.0,5.0,53.0,23.0,0.177,0.658,0.011,0.865,0.298,0.046,0.344,0.561
13014,7.0,18.0,0.0,1.0,15.0,2.0,48.0,21.0,0.113,0.247,0.0,0.014,0.263,0.019,0.312,0.512
13015,0.0,22.0,0.0,64.0,17.0,22.0,93.0,24.0,0.0,0.301,0.0,0.865,0.298,0.204,0.604,0.585
13016,2.0,0.0,12.0,62.0,15.0,12.0,33.0,23.0,0.032,0.0,0.066,0.838,0.263,0.111,0.214,0.561
13017,53.0,27.0,133.0,57.0,27.0,89.0,107.0,22.0,0.855,0.37,0.731,0.77,0.474,0.824,0.695,0.537
13018,54.0,22.0,23.0,1.0,5.0,1.0,2.0,1.0,0.871,0.301,0.126,0.014,0.088,0.009,0.013,0.024
13019,51.0,44.0,140.0,62.0,29.0,89.0,117.0,28.0,0.823,0.603,0.769,0.838,0.509,0.824,0.76,0.683
13020,43.0,38.0,145.0,63.0,27.0,93.0,119.0,27.0,0.694,0.521,0.797,0.851,0.474,0.861,0.773,0.659
13021,48.0,22.0,142.0,60.0,22.0,93.0,116.0,9.0,0.774,0.301,0.78,0.811,0.386,0.861,0.753,0.22
13022,45.0,56.0,4.0,0.0,14.0,1.0,0.0,0.0,0.726,0.767,0.022,0.0,0.246,0.009,0.0,0.0
13023,0.0,0.0,119.0,61.0,12.0,90.0,117.0,30.0,0.0,0.0,0.654,0.824,0.211,0.833,0.76,0.732
13024,4.0,22.0,68.0,63.0,25.0,43.0,111.0,32.0,0.065,0.301,0.374,0.851,0.439,0.398,0.721,0.78
13025,53.0,46.0,146.0,63.0,29.0,93.0,75.0,25.0,0.855,0.63,0.802,0.851,0.509,0.861,0.487,0.61
13026,53.0,50.0,146.0,1.0,17.0,77.0,8.0,30.0,0.855,0.685,0.802,0.014,0.298,0.713,0.052,0.732
13027,49.0,37.0,135.0,1.0,20.0,75.0,9.0,32.0,0.79,0.507,0.742,0.014,0.351,0.694,0.058,0.78
13028,56.0,55.0,143.0,1.0,21.0,91.0,8.0,31.0,0.903,0.753,0.786,0.014,0.368,0.843,0.052,0.756
13029,55.0,46.0,140.0,0.0,18.0,59.0,9.0,31.0,0.887,0.63,0.769,0.0,0.316,0.546,0.058,0.756
13030,47.0,22.0,125.0,62.0,25.0,93.0,115.0,19.0,0.758,0.301,0.687,0.838,0.439,0.861,0.747,0.463
13031,47.0,0.0,26.0,63.0,26.0,91.0,115.0,21.0,0.758,0.0,0.143,0.851,0.456,0.843,0.747,0.512
13032,45.0,22.0,22.0,64.0,26.0,91.0,116.0,23.0,0.726,0.301,0.121,0.865,0.456,0.843,0.753,0.561
13033,45.0,22.0,136.0,64.0,25.0,92.0,117.0,18.0,0.726,0.301,0.747,0.865,0.439,0.852,0.76,0.439
13034,1.0,2.0,2.0,64.0,12.0,0.0,7.0,30.0,0.016,0.027,0.011,0.865,0.211,0.0,0.045,0.732
13035,1.0,16.0,0.0,62.0,13.0,1.0,4.0,32.0,0.016,0.219,0.0,0.838,0.228,0.009,0.026,0.78
13036,0.0,16.0,0.0,42.0,19.0,0.0,9.0,30.0,0.0,0.219,0.0,0.568,0.333,0.0,0.058,0.732
13037,6.0,37.0,5.0,62.0,16.0,1.0,12.0,32.0,0.097,0.507,0.027,0.838,0.281,0.009,0.078,0.78
13038,0.0,1.0,1.0,63.0,17.0,0.0,3.0,32.0,0.0,0.014,0.005,0.851,0.298,0.0,0.019,0.78
13039,0.0,1.0,0.0,0.0,13.0,0.0,1.0,32.0,0.0,0.014,0.0,0.0,0.228,0.0,0.006,0.78
13040,0.0,2.0,0.0,1.0,17.0,0.0,1.0,32.0,0.0,0.027,0.0,0.014,0.298,0.0,0.006,0.78
13041,0.0,2.0,1.0,62.0,18.0,0.0,2.0,31.0,0.0,0.027,0.005,0.838,0.316,0.0,0.013,0.756
13042,0.0,1.0,0.0,64.0,18.0,1.0,2.0,32.0,0.0,0.014,0.0,0.865,0.316,0.009,0.013,0.78
13043,1.0,21.0,3.0,62.0,14.0,1.0,3.0,25.0,0.016,0.288,0.016,0.838,0.246,0.009,0.019,0.61
13044,0.0,1.0,4.0,59.0,12.0,2.0,8.0,23.0,0.0,0.014,0.022,0.797,0.211,0.019,0.052,0.561
13045,0.0,16.0,0.0,41.0,15.0,0.0,3.0,31.0,0.0,0.219,0.0,0.554,0.263,0.0,0.019,0.756
13046,5.0,36.0,4.0,60.0,14.0,2.0,9.0,32.0,0.081,0.493,0.022,0.811,0.246,0.019,0.058,0.78
13047,6.0,39.0,144.0,64.0,17.0,92.0,116.0,25.0,0.097,0.534,0.791,0.865,0.298,0.852,0.753,0.61
13048,45.0,1.0,145.0,64.0,26.0,93.0,118.0,27.0,0.726,0.014,0.797,0.865,0.456,0.861,0.766,0.659
13049,2.0,0.0,141.0,63.0,17.0,85.0,116.0,33.0,0.032,0.0,0.775,0.851,0.298,0.787,0.753,0.805
13050,3.0,49.0,6.0,6.0,9.0,3.0,13.0,29.0,0.048,0.671,0.033,0.081,0.158,0.028,0.084,0.707
13051,1.0,38.0,4.0,64.0,16.0,1.0,116.0,30.0,0.016,0.521,0.022,0.865,0.281,0.009,0.753,0.732
13052,0.0,39.0,1.0,16.0,9.0,0.0,7.0,29.0,0.0,0.534,0.005,0.216,0.158,0.0,0.045,0.707
13053,9.0,17.0,90.0,62.0,14.0,92.0,114.0,33.0,0.145,0.233,0.495,0.838,0.246,0.852,0.74,0.805
13054,3.0,40.0,7.0,62.0,16.0,1.0,13.0,33.0,0.048,0.548,0.038,0.838,0.281,0.009,0.084,0.805
13055,36.0,1.0,2.0,9.0,2.0,3.0,9.0,33.0,0.581,0.014,0.011,0.122,0.035,0.028,0.058,0.805
13056,43.0,7.0,0.0,47.0,15.0,0.0,27.0,30.0,0.694,0.096,0.0,0.635,0.263,0.0,0.175,0.732
13057,3.0,27.0,0.0,1.0,7.0,1.0,5.0,25.0,0.048,0.37,0.0,0.014,0.123,0.009,0.032,0.61
13058,2.0,24.0,0.0,0.0,6.0,1.0,5.0,23.0,0.032,0.329,0.0,0.0,0.105,0.009,0.032,0.561
13059,54.0,52.0,142.0,61.0,26.0,93.0,116.0,31.0,0.871,0.712,0.78,0.824,0.456,0.861,0.753,0.756
13060,0.0,1.0,1.0,2.0,8.0,0.0,3.0,33.0,0.0,0.014,0.005,0.027,0.14,0.0,0.019,0.805
13061,38.0,1.0,2.0,14.0,15.0,6.0,9.0,33.0,0.613,0.014,0.011,0.189,0.263,0.056,0.058,0.805
13062,11.0,53.0,0.0,1.0,23.0,3.0,14.0,28.0,0.177,0.726,0.0,0.014,0.404,0.028,0.091,0.683
13063,46.0,56.0,5.0,59.0,30.0,4.0,32.0,33.0,0.742,0.767,0.027,0.797,0.526,0.037,0.208,0.805
13064,48.0,31.0,134.0,62.0,27.0,91.0,117.0,32.0,0.774,0.425,0.736,0.838,0.474,0.843,0.76,0.78
13065,0.0,1.0,0.0,64.0,17.0,2.0,31.0,28.0,0.0,0.014,0.0,0.865,0.298,0.019,0.201,0.683
13066,0.0,2.0,2.0,63.0,19.0,4.0,39.0,33.0,0.0,0.027,0.011,0.851,0.333,0.037,0.253,0.805
13067,0.0,3.0,0.0,17.0,16.0,1.0,38.0,33.0,0.0,0.041,0.0,0.23,0.281,0.009,0.247,0.805
13068,0.0,0.0,0.0,59.0,11.0,0.0,59.0,27.0,0.0,0.0,0.0,0.797,0.193,0.0,0.383,0.659
13069,52.0,51.0,146.0,59.0,21.0,86.0,112.0,28.0,0.839,0.699,0.802,0.797,0.368,0.796,0.727,0.683
13070,40.0,0.0,130.0,62.0,20.0,89.0,125.0,0.0,0.645,0.0,0.714,0.838,0.351,0.824,0.812,0.0
13071,50.0,53.0,149.0,49.0,19.0,90.0,113.0,0.0,0.806,0.726,0.819,0.662,0.333,0.833,0.734,0.0
13072,51.0,1.0,153.0,65.0,13.0,91.0,127.0,27.0,0.823,0.014,0.841,0.878,0.228,0.843,0.825,0.659
13073,49.0,2.0,139.0,62.0,21.0,76.0,121.0,0.0,0.79,0.027,0.764,0.838,0.368,0.704,0.786,0.0
13074,4.0,8.0,21.0,15.0,8.0,7.0,32.0,32.0,0.065,0.11,0.115,0.203,0.14,0.065,0.208,0.78
13075,18.0,30.0,9.0,64.0,17.0,1.0,13.0,35.0,0.29,0.411,0.049,0.865,0.298,0.009,0.084,0.854
13076,14.0,54.0,4.0,1.0,18.0,86.0,9.0,35.0,0.226,0.74,0.022,0.014,0.316,0.796,0.058,0.854
13077,55.0,43.0,154.0,60.0,27.0,92.0,133.0,35.0,0.887,0.589,0.846,0.811,0.474,0.852,0.864,0.854
13078,50.0,22.0,142.0,60.0,11.0,89.0,126.0,0.0,0.806,0.301,0.78,0.811,0.193,0.824,0.818,0.0
13079,47.0,21.0,141.0,63.0,16.0,91.0,131.0,32.0,0.758,0.288,0.775,0.851,0.281,0.843,0.851,0.78
13080,51.0,22.0,137.0,60.0,9.0,92.0,129.0,0.0,0.823,0.301,0.753,0.811,0.158,0.852,0.838,0.0
13081,5.0,1.0,144.0,63.0,12.0,90.0,132.0,0.0,0.081,0.014,0.791,0.851,0.211,0.833,0.857,0.0
13082,0.0,0.0,59.0,64.0,11.0,84.0,134.0,3.0,0.0,0.0,0.324,0.865,0.193,0.778,0.87,0.073
13083,9.0,22.0,155.0,64.0,11.0,87.0,125.0,0.0,0.145,0.301,0.852,0.865,0.193,0.806,0.812,0.0
13084,44.0,36.0,143.0,66.0,28.0,91.0,134.0,34.0,0.71,0.493,0.786,0.892,0.491,0.843,0.87,0.829
13085,1.0,13.0,131.0,67.0,17.0,88.0,136.0,28.0,0.016,0.178,0.72,0.905,0.298,0.815,0.883,0.683
13086,53.0,49.0,152.0,1.0,19.0,87.0,108.0,0.0,0.855,0.671,0.835,0.014,0.333,0.806,0.701,0.0
13087,53.0,21.0,161.0,64.0,18.0,91.0,129.0,19.0,0.855,0.288,0.885,0.865,0.316,0.843,0.838,0.463
13088,52.0,1.0,160.0,64.0,19.0,93.0,132.0,10.0,0.839,0.014,0.879,0.865,0.333,0.861,0.857,0.244
13089,34.0,54.0,1.0,0.0,15.0,0.0,0.0,0.0,0.548,0.74,0.005,0.0,0.263,0.0,0.0,0.0
13090,54.0,22.0,162.0,67.0,26.0,94.0,131.0,32.0,0.871,0.301,0.89,0.905,0.456,0.87,0.851,0.78
13091,0.0,1.0,142.0,66.0,14.0,92.0,126.0,35.0,0.0,0.014,0.78,0.892,0.246,0.852,0.818,0.854
13092,0.0,1.0,124.0,66.0,14.0,89.0,123.0,34.0,0.0,0.014,0.681,0.892,0.246,0.824,0.799,0.829
13093,56.0,21.0,157.0,1.0,17.0,92.0,126.0,3.0,0.903,0.288,0.863,0.014,0.298,0.852,0.818,0.073
13094,50.0,0.0,163.0,66.0,27.0,94.0,133.0,32.0,0.806,0.0,0.896,0.892,0.474,0.87,0.864,0.78
13095,50.0,21.0,158.0,2.0,15.0,90.0,128.0,2.0,0.806,0.288,0.868,0.027,0.263,0.833,0.831,0.049
13096,56.0,21.0,163.0,67.0,24.0,93.0,129.0,32.0,0.903,0.288,0.896,0.905,0.421,0.861,0.838,0.78
13097,0.0,1.0,131.0,63.0,14.0,86.0,124.0,30.0,0.0,0.014,0.72,0.851,0.246,0.796,0.805,0.732
13098,3.0,1.0,138.0,65.0,14.0,91.0,130.0,32.0,0.048,0.014,0.758,0.878,0.246,0.843,0.844,0.78
13099,0.0,4.0,107.0,67.0,13.0,87.0,131.0,31.0,0.0,0.055,0.588,0.905,0.228,0.806,0.851,0.756
13100,54.0,1.0,164.0,65.0,19.0,85.0,132.0,34.0,0.871,0.014,0.901,0.878,0.333,0.787,0.857,0.829
13101,1.0,1.0,138.0,67.0,14.0,89.0,134.0,35.0,0.016,0.014,0.758,0.905,0.246,0.824,0.87,0.854
13102,1.0,3.0,104.0,67.0,14.0,84.0,134.0,33.0,0.016,0.041,0.571,0.905,0.246,0.778,0.87,0.805
13103,53.0,43.0,12.0,0.0,14.0,1.0,3.0,0.0,0.855,0.589,0.066,0.0,0.246,0.009,0.019,0.0
13104,54.0,51.0,50.0,0.0,17.0,3.0,4.0,0.0,0.871,0.699,0.275,0.0,0.298,0.028,0.026,0.0
13105,1.0,1.0,124.0,67.0,14.0,77.0,126.0,31.0,0.016,0.014,0.681,0.905,0.246,0.713,0.818,0.756
13106,0.0,3.0,136.0,67.0,14.0,88.0,127.0,31.0,0.0,0.041,0.747,0.905,0.246,0.815,0.825,0.756
13107,51.0,54.0,50.0,0.0,15.0,2.0,5.0,0.0,0.823,0.74,0.275,0.0,0.263,0.019,0.032,0.0
13108,52.0,29.0,159.0,0.0,14.0,14.0,1.0,0.0,0.839,0.397,0.874,0.0,0.246,0.13,0.006,0.0
13109,51.0,45.0,52.0,0.0,15.0,10.0,7.0,0.0,0.823,0.616,0.286,0.0,0.263,0.093,0.045,0.0
13110,0.0,0.0,1.0,67.0,6.0,4.0,4.0,31.0,0.0,0.0,0.005,0.905,0.105,0.037,0.026,0.756
13111,1.0,1.0,0.0,66.0,15.0,44.0,107.0,33.0,0.016,0.014,0.0,0.892,0.263,0.407,0.695,0.805
13112,1.0,3.0,139.0,67.0,13.0,88.0,133.0,23.0,0.016,0.041,0.764,0.905,0.228,0.815,0.864,0.561
13113,50.0,51.0,160.0,1.0,16.0,86.0,53.0,20.0,0.806,0.699,0.879,0.014,0.281,0.796,0.344,0.488
13114,53.0,3.0,157.0,65.0,23.0,89.0,132.0,20.0,0.855,0.041,0.863,0.878,0.404,0.824,0.857,0.488
13115,51.0,1.0,155.0,2.0,23.0,84.0,30.0,20.0,0.823,0.014,0.852,0.027,0.404,0.778,0.195,0.488
13116,2.0,1.0,136.0,65.0,12.0,88.0,131.0,20.0,0.032,0.014,0.747,0.878,0.211,0.815,0.851,0.488
13117,1.0,0.0,1.0,67.0,7.0,1.0,3.0,31.0,0.016,0.0,0.005,0.905,0.123,0.009,0.019,0.756
13118,0.0,0.0,1.0,66.0,7.0,2.0,7.0,33.0,0.0,0.0,0.005,0.892,0.123,0.019,0.045,0.805
13119,47.0,11.0,32.0,0.0,18.0,4.0,14.0,1.0,0.758,0.151,0.176,0.0,0.316,0.037,0.091,0.024
13120,46.0,16.0,161.0,68.0,25.0,94.0,128.0,36.0,0.742,0.219,0.885,0.919,0.439,0.87,0.831,0.878
13121,1.0,4.0,16.0,67.0,13.0,15.0,109.0,34.0,0.016,0.055,0.088,0.905,0.228,0.139,0.708,0.829
13122,47.0,0.0,119.0,67.0,25.0,78.0,115.0,32.0,0.758,0.0,0.654,0.905,0.439,0.722,0.747,0.78
13123,2.0,0.0,113.0,66.0,15.0,76.0,110.0,27.0,0.032,0.0,0.621,0.892,0.263,0.704,0.714,0.659
13124,1.0,0.0,117.0,0.0,6.0,77.0,117.0,0.0,0.016,0.0,0.643,0.0,0.105,0.713,0.76,0.0
13125,0.0,1.0,1.0,67.0,14.0,41.0,67.0,30.0,0.0,0.014,0.005,0.905,0.246,0.38,0.435,0.732
13126,0.0,2.0,12.0,67.0,12.0,72.0,110.0,27.0,0.0,0.027,0.066,0.905,0.211,0.667,0.714,0.659
13127,56.0,54.0,161.0,0.0,15.0,22.0,18.0,1.0,0.903,0.74,0.885,0.0,0.263,0.204,0.117,0.024
13128,56.0,53.0,158.0,1.0,16.0,25.0,26.0,3.0,0.903,0.726,0.868,0.014,0.281,0.231,0.169,0.073
13129,56.0,51.0,161.0,0.0,14.0,40.0,26.0,2.0,0.903,0.699,0.885,0.0,0.246,0.37,0.169,0.049
13130,56.0,44.0,161.0,0.0,14.0,21.0,24.0,1.0,0.903,0.603,0.885,0.0,0.246,0.194,0.156,0.024
13131,1.0,1.0,128.0,68.0,8.0,81.0,128.0,32.0,0.016,0.014,0.703,0.919,0.14,0.75,0.831,0.78
13132,56.0,50.0,36.0,0.0,15.0,7.0,2.0,1.0,0.903,0.685,0.198,0.0,0.263,0.065,0.013,0.024
13133,1.0,1.0,3.0,1.0,5.0,4.0,92.0,36.0,0.016,0.014,0.016,0.014,0.088,0.037,0.597,0.878
13134,0.0,2.0,1.0,68.0,14.0,5.0,91.0,30.0,0.0,0.027,0.005,0.919,0.246,0.046,0.591,0.732
13135,0.0,3.0,45.0,68.0,15.0,15.0,110.0,32.0,0.0,0.041,0.247,0.919,0.263,0.139,0.714,0.78
13136,0.0,1.0,3.0,68.0,11.0,3.0,11.0,36.0,0.0,0.014,0.016,0.919,0.193,0.028,0.071,0.878
13137,4.0,0.0,160.0,67.0,14.0,89.0,133.0,33.0,0.065,0.0,0.879,0.905,0.246,0.824,0.864,0.805
13138,0.0,0.0,3.0,65.0,7.0,2.0,17.0,34.0,0.0,0.0,0.016,0.878,0.123,0.019,0.11,0.829
13139,0.0,1.0,40.0,68.0,13.0,82.0,126.0,32.0,0.0,0.014,0.22,0.919,0.228,0.759,0.818,0.78
13140,3.0,0.0,163.0,68.0,14.0,90.0,127.0,31.0,0.048,0.0,0.896,0.919,0.246,0.833,0.825,0.756
13141,2.0,3.0,37.0,67.0,13.0,15.0,110.0,32.0,0.032,0.041,0.203,0.905,0.228,0.139,0.714,0.78
13142,52.0,51.0,30.0,1.0,16.0,5.0,1.0,1.0,0.839,0.699,0.165,0.014,0.281,0.046,0.006,0.024
13143,1.0,0.0,9.0,66.0,13.0,20.0,84.0,29.0,0.016,0.0,0.049,0.892,0.228,0.185,0.545,0.707
13144,47.0,5.0,123.0,9.0,17.0,1.0,113.0,8.0,0.758,0.068,0.676,0.122,0.298,0.009,0.734,0.195
13145,52.0,53.0,46.0,0.0,14.0,7.0,6.0,2.0,0.839,0.726,0.253,0.0,0.246,0.065,0.039,0.049
13146,51.0,51.0,36.0,0.0,14.0,7.0,1.0,1.0,0.823,0.699,0.198,0.0,0.246,0.065,0.006,0.024
13147,56.0,55.0,40.0,0.0,15.0,7.0,17.0,6.0,0.903,0.753,0.22,0.0,0.263,0.065,0.11,0.146
13148,58.0,53.0,43.0,0.0,4.0,15.0,29.0,7.0,0.935,0.726,0.236,0.0,0.07,0.139,0.188,0.171
13149,0.0,0.0,2.0,68.0,13.0,4.0,10.0,33.0,0.0,0.0,0.011,0.919,0.228,0.037,0.065,0.805
13150,56.0,23.0,53.0,68.0,28.0,33.0,129.0,34.0,0.903,0.315,0.291,0.919,0.491,0.306,0.838,0.829
13151,53.0,44.0,53.0,16.0,18.0,19.0,128.0,33.0,0.855,0.603,0.291,0.216,0.316,0.176,0.831,0.805
13152,54.0,42.0,60.0,19.0,17.0,30.0,51.0,32.0,0.871,0.575,0.33,0.257,0.298,0.278,0.331,0.78
13153,54.0,43.0,54.0,20.0,16.0,21.0,49.0,28.0,0.871,0.589,0.297,0.27,0.281,0.194,0.318,0.683
13154,53.0,42.0,53.0,20.0,16.0,13.0,40.0,11.0,0.855,0.575,0.291,0.27,0.281,0.12,0.26,0.268
13155,55.0,39.0,55.0,66.0,28.0,24.0,133.0,35.0,0.887,0.534,0.302,0.892,0.491,0.222,0.864,0.854
13156,0.0,1.0,143.0,0.0,0.0,86.0,7.0,0.0,0.0,0.014,0.786,0.0,0.0,0.796,0.045,0.0
13157,0.0,1.0,139.0,0.0,0.0,81.0,2.0,0.0,0.0,0.014,0.764,0.0,0.0,0.75,0.013,0.0
13158,57.0,22.0,50.0,0.0,11.0,7.0,2.0,1.0,0.919,0.301,0.275,0.0,0.193,0.065,0.013,0.024
13159,48.0,16.0,25.0,0.0,13.0,6.0,0.0,2.0,0.774,0.219,0.137,0.0,0.228,0.056,0.0,0.049
13160,0.0,0.0,125.0,68.0,12.0,79.0,124.0,0.0,0.0,0.0,0.687,0.919,0.211,0.731,0.805,0.0
13161,2.0,1.0,123.0,67.0,14.0,80.0,125.0,33.0,0.032,0.014,0.676,0.905,0.246,0.741,0.812,0.805
13162,1.0,1.0,123.0,68.0,11.0,81.0,128.0,1.0,0.016,0.014,0.676,0.919,0.193,0.75,0.831,0.024
13163,56.0,45.0,160.0,0.0,21.0,20.0,19.0,1.0,0.903,0.616,0.879,0.0,0.368,0.185,0.123,0.024
13164,56.0,46.0,161.0,0.0,17.0,20.0,19.0,3.0,0.903,0.63,0.885,0.0,0.298,0.185,0.123,0.073
13165,55.0,45.0,161.0,0.0,15.0,19.0,25.0,3.0,0.887,0.616,0.885,0.0,0.263,0.176,0.162,0.073
13166,1.0,4.0,47.0,68.0,14.0,15.0,108.0,34.0,0.016,0.055,0.258,0.919,0.246,0.139,0.701,0.829
13167,1.0,2.0,145.0,67.0,14.0,82.0,133.0,33.0,0.016,0.027,0.797,0.905,0.246,0.759,0.864,0.805
13168,57.0,55.0,19.0,0.0,16.0,10.0,6.0,7.0,0.919,0.753,0.104,0.0,0.281,0.093,0.039,0.171
13169,2.0,1.0,157.0,0.0,2.0,86.0,16.0,0.0,0.032,0.014,0.863,0.0,0.035,0.796,0.104,0.0
13170,4.0,3.0,158.0,66.0,13.0,93.0,128.0,29.0,0.065,0.041,0.868,0.892,0.228,0.861,0.831,0.707
13171,52.0,32.0,0.0,0.0,6.0,1.0,0.0,0.0,0.839,0.438,0.0,0.0,0.105,0.009,0.0,0.0
13172,0.0,0.0,154.0,65.0,15.0,94.0,133.0,21.0,0.0,0.0,0.846,0.878,0.263,0.87,0.864,0.512
13173,4.0,8.0,161.0,66.0,10.0,89.0,132.0,0.0,0.065,0.11,0.885,0.892,0.175,0.824,0.857,0.0
13174,47.0,26.0,161.0,68.0,27.0,84.0,131.0,35.0,0.758,0.356,0.885,0.919,0.474,0.778,0.851,0.854
13175,9.0,39.0,160.0,1.0,10.0,84.0,18.0,4.0,0.145,0.534,0.879,0.014,0.175,0.778,0.117,0.098
13176,44.0,35.0,161.0,65.0,25.0,82.0,129.0,34.0,0.71,0.479,0.885,0.878,0.439,0.759,0.838,0.829
13177,35.0,21.0,154.0,66.0,18.0,83.0,9.0,35.0,0.565,0.288,0.846,0.892,0.316,0.769,0.058,0.854
13178,2.0,1.0,161.0,66.0,5.0,77.0,10.0,9.0,0.032,0.014,0.885,0.892,0.088,0.713,0.065,0.22
13179,0.0,0.0,159.0,68.0,14.0,93.0,102.0,29.0,0.0,0.0,0.874,0.919,0.246,0.861,0.662,0.707
13180,43.0,0.0,156.0,68.0,14.0,88.0,124.0,10.0,0.694,0.0,0.857,0.919,0.246,0.815,0.805,0.244
13181,13.0,41.0,149.0,66.0,5.0,84.0,8.0,3.0,0.21,0.562,0.819,0.892,0.088,0.778,0.052,0.073
13182,1.0,28.0,161.0,67.0,17.0,93.0,134.0,36.0,0.016,0.384,0.885,0.905,0.298,0.861,0.87,0.878
13183,0.0,0.0,151.0,68.0,14.0,94.0,131.0,29.0,0.0,0.0,0.83,0.919,0.246,0.87,0.851,0.707
13184,0.0,0.0,147.0,66.0,8.0,92.0,113.0,28.0,0.0,0.0,0.808,0.892,0.14,0.852,0.734,0.683
